頁	行	部首	字首	單字	反切	聲母	韻母	備註
1	3	一	一	一	英不	y	a't	
1	3	一	丁	丁	丁丁	t	ing	
1	3	一	丁	汀	丁丁	t	ing	
1	3	一	丁	疔	丁丁	t	ing	
1	3	一	丁	釘	丁丁	t	ing	
1	3	一	丁	叮	丁丁	t	ing	
1	3	一	丁	釘	丁正	t	ing	
1	3	一	丁	訂	丁正	t	ing	
1	3	一	丁	頂	丁丙	t	ing	
1	3	一	丁	打	丁也	t	a[r]	
1	3	一	丂	丂	可卯	h	aou	
1	3	一	丂	攷	可卯	h	aou	
1	3	一	丂	巧	可卯	h	aou	
1	3	一	丂	朽	英九	y	ow	
1	4	一	七	七	七不	ts'	a't	
1	4	一	七	叱	丑息	ch'	ik	
1	4	一	丈	丈	杖上	ch	eong	
1	4	一	丈	仗	杖上	ch	eong	
1	4	一	丈	杖	杖上	ch	eong	
1	4	一	三	三	心監	s	am	
1	4	一	三	三	心鑑	s	am	
1	4	一	上	上	時上	s'	eong	
1	4	一	上	上	時兩	s'	eong	
1	4	一	下	下	下也	h	a[r]	
1	4	一	下	下	下亞	h	a[r]	
1	4	一	不	不	丙不	p	a't	
1	4	一	不	抔	非由	f	ow	
1	5	一	不	杯	丙回	p	ooey	
1	5	一	不	盃	丙回	p	ooey	
1	5	一	丏	丏	明典	m	een	
1	5	一	丏	麪	明見	m	een	
1	5	一	丐	丐	啟代	k'	oy	
1	5	一	丑	丑	丑九	ch'	ow	
1	5	一	丑	扭	拈九	n	ow	
1	5	一	丑	狃	拈九	n	ow	
1	5	一	丑	紐	拈九	n	ow	
1	5	一	丑	鈕	拈九	n	ow	
1	5	一	丑	忸	拈卜	n	uk	
1	5	一	且	且	七者	ts'	ěa	
1	5	一	且	雎	則須	ts	üy	據錯遺備考#1補上
1	5	一	且	苴	則於	ts	ü	
1	5	一	且	疽	則於	ts	ü	
1	5	一	且	咀	則語	ts	ü	
1	6	一	且	沮	則語	ts	ü	
1	6	一	且	姐	則者	ts	ěa	
1	6	一	且	俎	之火	ch	o[r]	
1	6	一	且	阻	之火	ch	o[r]	
1	6	一	且	阻	之個	ch	o[r]	
1	6	一	且	祖	則老	ts	ou	
1	6	一	且	組	則老	ts	ou	
1	6	一	且	粗	七刀	ts'	ou	
1	6	一	且	殂	在刀	ts	ou	
1	6	一	且	徂	在刀	ts	ou	
1	6	一	且	租	則刀	ts	ou	
1	6	一	且	岨	七於	ts'	ü	
1	6	一	丕	丕	篇非	p'	ěy	
1	6	一	丕	邳	篇非	p'	ěy	
1	6	一	丕	坯	篇回	p'	ooey	
1	6	一	丕	歪	烏乖	-	wae	
1	6	一	世	世	審世	s'	y	
1	6	一	世	紲	心別	s	eet	
1	6	一	世	泄	心別	s	eet	
1	7	一	丘	丘	英由	y	ow	
1	7	一	丘	坵	英由	y	ow	
1	7	一	丘	岳	岸學	ng	ok	
1	7	一	丙	丙	丙丙	p	ing	
1	7	一	丙	炳	丙丙	p	ing	
1	7	一	丙	柄	丙正	p	ing	
1	7	一	丙	病	並正	p	ing	
1	7	一	丞	丞	時丁	s'	ing	
1	7	一	丞	拯	丑丙	ch'	ing	
1	7	一	並	並	並正	p	ing	
1	9	丨	丨	丨	見尹	k	wa'n	
1	9	丨	丩	丩	見由	k	ow	
1	9	丨	丩	叫	見照	k	ew	原活字版字形作「呌」
1	9	丨	丩	收	審由	s'	ow	
1	9	丨	丩	糾	見九	k	ow	
1	9	丨	丫	丫	烏加	-	a[r]	
1	9	丨	中	中	之中	ch	ung	
1	9	丨	中	忠	之中	ch	ung	
1	9	丨	中	中	之動	ch	ung	
1	9	丨	中	沖	丑中	ch'	ung	
1	9	丨	中	冲	丑中	ch'	ung	
1	9	丨	中	忡	丑中	ch'	ung	
1	9	丨	中	衷	丑中	ch'	ung	
1	9	丨	中	仲	杖動	ch	ung	
1	10	丨	中	串	丑寸	ch'	ün	
1	10	丨	丰	丰	扶中	f	ung	
1	10	丨	丱	丱	見幻	k	wan	
1	10	丨	丱	聯	耒全	l	ün	
1	10	丨	丱	關	見環	k	wan	
1	12	丶	丶	丶	之語	ch	ü	
1	12	丶	丸	丸	喻全	-	ün	
1	12	丶	円	円	丁飡	t	an	
1	12	丶	円	旃	之天	ch	een	
1	12	丶	円	彤	同中	t'	ung	
1	12	丶	円	坍	太監	t'	am	
1	12	丶	主	主	之語	ch	ü	
1	12	丶	主	柱	長語	ch'	ü	
1	12	丶	主	住	杖去	ch	ü	
1	12	丶	主	注	之去	ch	ü	
1	12	丶	主	炷	之去	ch	ü	
1	12	丶	主	註	之去	ch	ü	
1	12	丶	主	駐	之去	ch	ü	
1	12	丶	主	往	喻廣	-	wong	
1	14	丿	丿	丿	篇別	p'	eet	
1	14	丿	乂	乂	岸界	ng	ea	
1	14	丿	乂	刈	岸界	ng	ea	
1	14	丿	乂	艾	岸界	ng	ea	
1	14	丿	乃	乃	尼乃	n	ea	
1	14	丿	乃	鼐	尼界	n	ea	
1	14	丿	乃	仍	由丁	y	ing	
1	14	丿	乃	礽	由丁	y	ing	
1	14	丿	乃	孕	由艮	y	a'n	
1	14	丿	久	久	見九	k	ow	
1	14	丿	久	柩	見又	k	ow	
1	14	丿	久	疚	見又	k	ow	
1	14	丿	久	畝	明九	m	ow	
1	15	丿	乇	乇	太學	t'	ok	
1	15	丿	乇	托	太學	t'	ok	
1	15	丿	乇	託	太學	t'	ok	
1	15	丿	之	之	之希	ch	e	
1	15	丿	之	芝	之希	ch	e	
1	15	丿	戶	戶	杖亞	ch	a[r]	
1	15	丿	戶	詐	之亞	ch	a[r]	
1	15	丿	戶	作	則學	ts	ok	
1	15	丿	戶	昨	在學	ts	ok	
1	15	丿	戶	怍	在學	ts	ok	
1	15	丿	戶	酢	在學	ts	ok	
1	15	丿	戶	柞	在學	ts	ok	
1	15	丿	戶	祚	在路	ts	ou	
1	15	丿	戶	胙	在路	ts	ou	
1	15	丿	戶	阼	在路	ts	ou	
1	15	丿	戶	蚱	之則	ch	a'k	
1	16	丿	乎	乎	喻烏	-	oo	
1	16	丿	乎	呼	非烏	f	oo	
1	16	丿	𠂔	𠂔	則子	ts	ze	
1	16	丿	𠂔	姊	則子	ts	ze	
1	16	丿	𠂔	笫	則子	ts	ze	
1	16	丿	乏	乏	扶八	f	at	
1	16	丿	乏	泛	非犯	f	an	
1	16	丿	乏	貶	丙典	p	een	
1	16	丿	𠂢	𠂢	篇界	p'	ea	
1	16	丿	𠂢	派	篇界	p'	ea	
1	16	丿	𠂢	脈	明則	m	a'k	
1	17	丿	乖	乖	見乖	k	wae	
1	17	丿	乘	乘	時丁	s'	ing	
1	17	丿	乘	乘	時正	s'	ing	
1	17	丿	乘	剩	時正	s'	ing	
1	19	乙	乙	乙	烏乙	-	üt	
1	19	乙	乙	乜	乜不	m	a't	
1	19	乙	九	九	見九	k	ow	
1	19	乙	九	究	見又	k	ow	
1	19	乙	九	鳩	見由	k	ow	
1	19	乙	九	仇	其由	k'	ow	
1	19	乙	九	㭝	其由	k'	ow	
1	19	乙	九	宄	見鬼	k	wy	
1	19	乙	九	軌	見鬼	k	wy	
1	19	乙	九	旭	可卜	h	uk	
1	19	乙	乞	乞	可不	h	a't	
1	19	乙	乞	齕	下不	h	a't	
1	19	乙	乞	紇	下不	h	a't	
1	19	乙	乞	訖	見不	k	a't	
1	19	乙	乞	吃	見不	k	a't	
1	19	乙	乞	迄	岸不	ng	a't	
1	19	乙	乞	屹	岸不	ng	a't	
1	20	乙	也	也	由也	y	a[r]	
1	20	乙	也	池	長希	ch'	e	
1	20	乙	也	馳	長希	ch'	e	
1	20	乙	也	弛	丑始	ch'	e	
1	20	乙	也	他	太加	t'	a[r]	
1	20	乙	也	地	大利	t	ěy	
1	20	乙	也	髢	太位	t'	wy	
1	20	乙	他	他	下希	h	e	
1	20	乙	他	陁	同何	t'	o[r]	
1	20	乙	他	拖	太何	t'	o[r]	
2	2	亅	亅	亅	啟乙	k'	üt	
2	2	亅	了	了	耒小	l	ew	
2	2	亅	予	予	喻於	-	ü	
2	2	亅	予	予	喻語	-	ü	
2	2	亅	予	妤	喻於	-	ü	
2	2	亅	予	豫	喻去	-	ü	
2	2	亅	予	預	喻去	-	ü	
2	2	亅	予	紓	審於	s'	ü	
2	2	亅	予	舒	審於	s'	ü	
2	2	亅	予	杼	長語	ch'	ü	
2	2	亅	予	序	在序	ts	üy	
2	2	亅	事	事	士士	s	ze	
2	4	二	二	二	言至	j	e	
2	4	二	于	于	喻於	-	ü	
2	4	二	于	吁	可於	h	ü	
2	4	二	于	迂	可於	h	ü	
2	4	二	于	竽	喻於	-	ü	
2	4	二	于	盂	喻於	-	ü	
2	4	二	于	宇	喻語	-	ü	
2	4	二	于	汙	烏華	-	wa	
2	4	二	亏	亏	喻於	-	ü	
2	4	二	亏	污	烏烏	-	oo	
2	4	二	亏	圬	烏烏	-	oo	
2	4	二	亏	杇	烏烏	-	oo	
2	4	二	亏	虧	非西	f	y	
2	5	二	云	云	喻君	-	wa'n	
2	5	二	云	魂	喻君	-	wa'n	
2	5	二	云	紜	喻君	-	wa'n	
2	5	二	云	芸	喻君	-	wa'n	
2	5	二	云	耘	喻君	-	wa'n	
2	5	二	云	雲	喻君	-	wa'n	
2	5	二	互	互	喻父	-	oo	
2	5	二	五	五	喻五	-	ng	
2	5	二	五	伍	喻五	-	ng	
2	5	二	井	井	則丙	ts	ing	
2	5	二	井	阱	在正	ts	ing	
2	5	二	井	穽	在正	ts	ing	
2	5	二	井	耕	見生	k	a'ng	
2	5	二	亘	亘	心全	s	ün	
2	5	二	亘	垣	喻門	-	oon	
2	6	二	亘	桓	喻門	-	oon	
2	6	二	亘	恒	下生	h	a'ng	
2	6	二	亙	亙	見等	k	a'ng	
2	6	二	亞	亞	烏亞	-	a[r]	
2	6	二	亞	堊	烏學	-	ok	
2	6	二	亞	瘂	烏也	-	a[r]	
2	6	二	亞	啞	啟至	k'	e	
2	6	二	亟	亟	見息	k	ik	
2	6	二	亟	殛	見息	k	ik	
2	6	二	亟	極	共息	k	ik	
2	8	亠	亠	亠	大由	t	ow	
2	8	亠	亡	亡	明當	m	ong	
2	8	亠	亡	芒	明當	m	ong	
2	8	亠	亡	汒	明當	m	ong	
2	8	亠	亡	忘	明當	m	ong	
2	8	亠	亡	忙	明當	m	ong	
2	8	亠	亡	妄	明壯	m	ong	
2	8	亠	亡	望	明壯	m	ong	
2	8	亠	亡	盲	明彭	m	ang	
2	8	亠	亡	氓	明申	m	a'n	
2	8	亠	亡	肓	非當	f	ong	
2	8	亠	亢	亢	啟壯	k'	ong	
2	8	亠	亢	抗	啟壯	k'	ong	
2	8	亠	亢	炕	啟壯	k'	ong	
2	8	亠	亢	杭	下當	h	ong	
2	8	亠	亢	航	下當	h	ong	
2	8	亠	亢	頏	下當	h	ong	
2	9	亠	亢	吭	下當	h	ong	
2	9	亠	亢	牨	見當	k	ong	
2	9	亠	亢	坑	可彭	h	ang	
2	9	亠	交	交	見交	k	aou	
2	9	亠	交	郊	見交	k	aou	
2	9	亠	交	蛟	見交	k	aou	
2	9	亠	交	傚	下教	h	aou	
2	9	亠	交	効	下教	h	aou	
2	9	亠	交	效	下教	h	aou	
2	9	亠	交	校	下教	h	aou	
2	9	亠	交	校	見教	k	aou	
2	9	亠	交	較	見教	k	aou	
2	9	亠	交	狡	見卯	k	aou	
2	9	亠	交	絞	見卯	k	aou	
2	9	亠	交	皎	見卯	k	aou	
2	9	亠	交	齩	岸卯	ng	aou	
2	9	亠	交	咬	岸卯	ng	aou	
2	9	亠	亥	亥	下代	h	oy	
2	9	亠	亥	孩	下哀	h	oy	
2	10	亠	亥	咳	下哀	h	oy	
2	10	亠	亥	駭	下哀	h	oy	
2	10	亠	亥	骸	下哀	h	oy	
2	10	亠	亥	該	見哀	k	oy	
2	10	亠	亥	垓	見哀	k	oy	
2	10	亠	亥	欬	啟不	k'	a't	
2	10	亠	亥	刻	可則	h	a'k	
2	10	亠	亥	核	下不	h	a't	
2	10	亠	亦	亦	由息	y	ik	
2	10	亠	亦	弈	由息	y	ik	
2	10	亠	亦	奕	由息	y	ik	
2	10	亠	亦	跡	則息	ts	ik	
2	10	亠	亦	迹	則息	ts	ik	
2	10	亠	㐬	㐬	耒由	l	ow	
2	10	亠	㐬	流	耒由	l	ow	
2	10	亠	㐬	琉	耒由	l	ow	
2	10	亠	㐬	硫	耒由	l	ow	
2	10	亠	㐬	旒	耒由	l	ow	
2	10	亠	㐬	梳	審何	s'	o[r]	
2	11	亠	㐬	疏	審何	s'	o[r]	
2	11	亠	㐬	蔬	審何	s'	o[r]	
2	11	亠	㐬	醯	審何	s'	o[r]	
2	11	亠	亨	亨	可生	h	a'ng	
2	11	亠	亨	烹	篇彭	p'	ang	
2	11	亠	享	享	可兩	h	eong	
2	11	亠	享	惇	時倫	s'	un	
2	11	亠	享	淳	時倫	s'	un	
2	11	亠	享	醇	時倫	s'	un	
2	11	亠	享	鶉	時倫	s'	un	
2	11	亠	享	諄	之倫	ch	un	
2	11	亠	享	椁	見國	k	wok	
2	11	亠	享	鞟	見國	k	wok	
2	11	亠	京	京	見丁	k	ing	
2	11	亠	京	鯨	其丁	k'	ing	
2	11	亠	京	涼	耒章	l	eong	
2	11	亠	京	掠	耒約	l	eok	
2	12	亠	京	諒	耒上	l	eong	
2	12	亠	亭	亭	同丁	t'	ing	
2	12	亠	亭	停	同丁	t'	ing	
2	12	亠	亭	婷	同丁	t'	ing	
2	12	亠	亮	亮	耒上	l	eong	
2	12	亠	亮	喨	耒上	l	eong	
2	12	亠	亶	亶	太晚	t'	an	
2	12	亠	亶	壇	同飡	t'	an	
2	12	亠	亶	檀	同飡	t'	an	
2	12	亠	亶	氈	之天	ch	een	
2	12	亠	亶	顫	之天	ch	een	
2	12	亠	亶	擅	時見	s'	een	
2	12	亠	亹	亹	明彼	m	ěy	
2	14	人	人	人	由申	y	a'n	
2	14	人	仄	仄	之則	ch	a'k	
2	14	人	仄	昃	之則	ch	a'k	
2	14	人	仁	仁	由申	y	a'n	
2	14	人	今	今	見金	k	um	
2	14	人	今	衾	啟金	k'	um	
2	14	人	今	琴	共金	k	um	
2	14	人	今	耹	共金	k	um	
2	14	人	今	妗	共審	k	um	
2	14	人	今	黔	其廉	k'	eem	
2	14	人	今	吟	由金	y	um	
2	14	人	今	矜	見丁	k	ing	
2	15	人	介	介	見界	k	ea	
2	15	人	介	界	見界	k	ea	
2	15	人	介	芥	見界	k	ea	
2	15	人	介	玠	見界	k	ea	
2	15	人	珍	珍	之申	ch	a'n	
2	15	人	珍	軫	之申	ch	a'n	
2	15	人	珍	畛	之忍	ch	a'n	
2	15	人	珍	紾	之忍	ch	a'n	
2	15	人	珍	袗	之忍	ch	a'n	
2	15	人	珍	疹	之忍	ch	a'n	
2	15	人	珍	殄	同典	t'	een	
2	15	人	付	付	扶父	f	oo	
2	15	人	付	附	扶父	f	oo	
2	15	人	付	駙	扶父	f	oo	
2	15	人	付	祔	扶父	f	oo	
2	15	人	付	拊	非苦	f	oo	
2	15	人	付	弣	非苦	f	oo	
2	15	人	付	符	扶烏	f	oo	
2	15	人	付	苻	扶烏	f	oo	
2	16	人	代	代	大代	t	oy	
2	16	人	代	岱	大代	t	oy	
2	16	人	代	玳	大代	t	oy	
2	16	人	代	袋	大代	t	oy	
2	16	人	代	黛	大代	t	oy	
2	16	人	代	貸	太界	t'	ea	
2	16	人	令	令	耒正	l	ing	
2	16	人	令	囹	耒丁	l	ing	
2	16	人	令	伶	耒丁	l	ing	
2	16	人	令	零	耒丁	l	ing	
2	16	人	令	鈴	耒丁	l	ing	
2	16	人	令	聆	耒丁	l	ing	
2	16	人	令	齡	耒丁	l	ing	
2	16	人	令	苓	耒丁	l	ing	
2	16	人	令	蛉	耒丁	l	ing	
2	16	人	令	翎	耒丁	l	ing	
2	16	人	令	羚	耒丁	l	ing	
2	16	人	令	軨	耒丁	l	ing	
2	16	人	令	領	耒丙	l	ing	
2	17	人	令	嶺	耒丙	l	ing	
2	17	人	令	冷	耒等	l	a'ng	
2	17	人	令	命	明正	m	ing	
2	17	人	以	以	喻始	-	e	
2	17	人	以	苡	喻始	-	e	
2	17	人	以	似	前子	ts'	ze	
2	17	人	以	姒	前子	ts'	ze	
2	17	人	件	件	共見	k	een	
2	17	人	任	任	由浸	y	um	
2	17	人	任	任	由金	y	um	
2	17	人	任	賃	由浸	y	um	
2	17	人	任	荏	由審	y	um	
2	17	人	任	恁	由審	y	um	
2	17	人	任	凭	並硬	p	ang	
2	18	人	伊	伊	英希	y	e	
2	18	人	伏	伏	扶卜	f	uk	
2	18	人	伏	茯	扶卜	f	uk	
2	18	人	伐	伐	扶八	f	at	
2	18	人	伐	栰	扶八	f	at	
2	18	人	休	休	英由	y	ow	
2	18	人	休	庥	英由	y	ow	
2	18	人	休	貅	英由	y	ow	
2	18	人	位	位	喻位	-	wy	
2	18	人	位	涖	耒利	l	ěy	
2	18	人	位	蒞	耒利	l	ěy	
2	19	人	余	余	喻於	-	ü	
2	19	人	余	餘	喻於	-	ü	
2	19	人	余	途	同刀	t'	ou	
2	19	人	余	塗	同刀	t'	ou	
2	19	人	余	荼	同刀	t'	ou	
2	19	人	余	除	長於	ch'	ü	
2	19	人	余	徐	前須	ts'	üy	
2	19	人	余	叙	在序	ts	üy	
2	19	人	佘	佘	時耶	s'	ěa	
2	19	人	佘	斜	在耶	ts	ěa	
2	19	人	佞	佞	尼正	n	ing	
2	19	人	侃	侃	可罕	h	on	
2	19	人	來	來	耒哀	l	oy	
2	19	人	來	萊	耒哀	l	oy	
2	20	人	來	賚	耒代	l	oy	
2	20	人	來	睞	耒代	l	oy	
2	20	人	侖	侖	耒倫	l	un	
2	20	人	侖	輪	耒倫	l	un	
2	20	人	侖	淪	耒倫	l	un	
2	20	人	侖	倫	耒倫	l	un	
2	20	人	侖	綸	耒倫	l	un	
2	20	人	侖	崙	耒倫	l	un	
2	20	人	侖	論	耒盡	l	un	
2	20	人	侯	侯	下由	h	ow	
2	20	人	侯	喉	下由	h	ow	
2	20	人	侯	猴	下由	h	ow	
2	20	人	侯	候	下又	h	ow	
2	20	人	便	便	並見	p	een	
2	20	人	便	便	磐天	p'	een	
2	20	人	便	鞭	丙天	p	een	
3	1	人	倝	倝	見翰	k	on	
3	1	人	倝	翰	下翰	h	on	
3	1	人	倝	乾	其天	k'	een	
3	1	人	倝	乾	見干	k	on	
3	1	人	保	保	丙老	p	ou	
3	1	人	保	堡	丙老	p	ou	
3	1	人	保	葆	丙老	p	ou	
3	1	人	保	褒	丙刀	p	ou	
3	1	人	倉	倉	七當	ts'	ong	
3	1	人	倉	蒼	七當	ts'	ong	
3	1	人	倉	瑲	七當	ts'	ong	
3	1	人	倉	瘡	丑當	ch'	ong	
3	1	人	倉	創	丑壯	ch'	ong	
3	1	人	傘	傘	心犯	s	an	
3	2	人	僉	僉	七廉	ts'	eem	
3	2	人	僉	簽	七廉	ts'	eem	
3	2	人	僉	憸	七廉	ts'	eem	
3	2	人	僉	斂	耒點	l	eem	
3	2	人	僉	殮	耒點	l	eem	
3	2	人	僉	歛	耒欠	l	eem	
3	2	人	僉	臉	耒欠	l	eem	
3	2	人	僉	鹼	言欠	j	eem	
3	2	人	僉	險	可點	h	eem	
3	2	人	僉	儉	共欠	k	eem	
3	2	人	僉	劍	見欠	k	eem	
3	2	人	僉	檢	見點	k	eem	
3	4	儿	儿	儿	由申	y	a'n	
3	4	儿	兀	兀	岸不	ng	a't	
3	4	儿	兀	虺	非回	f	ooey	
3	4	儿	兀	軏	下乙	h	üt	
3	4	儿	允	允	喻尹	-	wa'n	
3	4	儿	允	吮	時犬	s'	ün	
3	4	儿	元	元	言全	j	ün	
3	4	儿	元	黿	言全	j	ün	
3	4	儿	元	阮	言犬	j	ün	
3	4	儿	元	冠	見門	k	oon	
3	4	儿	元	冠	見半	k	oon	
3	4	儿	元	頑	喻環	-	wan	
3	4	儿	元	玩	喻半	-	oon	
3	5	儿	兄	兄	可丁	h	ing	
3	5	儿	兄	祝	之卜	ch	uk	
3	5	儿	兄	况	非壯	f	ong	
3	5	儿	兄	貺	非綁	f	ong	
3	5	儿	兄	咒	之又	ch	ow	
3	5	儿	充	充	丑中	ch'	ung	
3	5	儿	充	統	太總	t'	ung	
3	5	儿	兆	兆	杖照	ch	ew	
3	5	儿	兆	晁	長夭	ch'	ew	
3	5	儿	兆	挑	太夭	t'	ew	
3	5	儿	兆	窕	太照	t'	ew	
3	5	儿	兆	桃	同刀	t'	ou	
3	5	儿	兆	逃	同刀	t'	ou	
3	5	儿	兆	鼗	同刀	t'	ou	
3	5	儿	兆	咷	同刀	t'	ou	
3	6	儿	先	先	心天	s	een	
3	6	儿	先	洗	心啟	s	y	
3	6	儿	光	光	見王	k	wong	
3	6	儿	光	恍	見王	k	wong	
3	6	儿	光	晃	非綁	f	ong	字切本作「見王」，據錯遺備考#2更正
3	6	儿	光	觥	見橫	k	wang	
3	6	儿	克	克	可則	h	a'k	
3	6	儿	克	兢	見丁	k	ing	
3	6	儿	克	尅	可則	h	a'k	據錯遺備考#2補上
3	6	儿	兌	兌	大罪	t	ooey	
3	6	儿	兌	銳	由稅	y	oey	
3	6	儿	兌	說	審乙	s'	üt	字切本作「心乙」，據錯遺備考#2更正
3	6	儿	兌	稅	審稅	s'	oey	
3	6	儿	兌	脫	同乙	t'	üt	
3	6	儿	兌	梲	之乙	ch	üt	
3	6	儿	兌	悅	下乙	h	üt	
3	6	儿	兌	閱	下乙	h	üt	
3	7	儿	免	免	明典	m	een	
3	7	儿	免	勉	明典	m	een	
3	7	儿	免	冕	明典	m	een	
3	7	儿	免	浼	明每	m	ooey	
3	7	儿	免	挽	喻挽	-	wan	
3	7	儿	免	輓	喻挽	-	wan	
3	7	儿	免	冕	明晚	m	an	
3	7	儿	免	逸	由不	y	a't	
3	7	儿	兒	兒	言希	j	e	
3	7	儿	兒	唲	言希	j	e	
3	7	儿	兒	輗	岸西	ng	y	
3	7	儿	兒	倪	岸西	ng	y	
3	7	儿	兒	霓	岸西	ng	y	
3	7	儿	兒	麑	岸西	ng	y	
3	7	儿	兒	貌	岸西	ng	y	
3	7	儿	兒	睨	岸啟	ng	y	
3	7	儿	兒	鬩	拈息	n	ik	
3	7	儿	兔	兔	太路	t'	ou	
3	8	儿	兜	兜	丁由	t	ow	
3	10	入	入	入	由十	y	up	
3	10	入	內	內	尼代	n	oy	
3	10	入	內	蚋	由稅	y	oey	
3	10	入	內	納	尼甲	n	ap	
3	10	入	內	訥	尼出	n	ut	
3	10	入	全	全	前全	ts'	ün	
3	10	入	全	牷	前全	ts'	ün	
3	10	入	全	痊	前全	ts'	ün	
3	10	入	全	筌	前全	ts'	ün	
3	10	入	兩	兩	耒兩	l	eong	
3	10	入	兩	倆	耒兩	l	eong	
3	10	入	兩	輛	耒兩	l	eong	
3	11	入	俞	俞	喻於	-	ü	
3	11	入	俞	榆	喻於	-	ü	
3	11	入	俞	愉	喻於	-	ü	
3	11	入	俞	逾	喻於	-	ü	
3	11	入	俞	渝	喻於	-	ü	
3	11	入	俞	瑜	喻於	-	ü	
3	11	入	俞	揄	喻於	-	ü	
3	11	入	俞	窬	喻於	-	ü	
3	11	入	俞	喻	喻去	-	ü	
3	11	入	俞	愈	喻去	-	ü	
3	11	入	俞	諭	喻去	-	ü	
3	11	入	俞	輸	審於	s'	ü	
3	11	入	俞	偷	太由	t'	ow	
3	13	八	八	八	丙八	p	at	
3	13	八	公	公	見中	k	ung	
3	13	八	公	蚣	見中	k	ung	
3	13	八	公	頌	前動	ts'	ung	
3	13	八	公	訟	前動	ts'	ung	
3	13	八	六	六	耒卜	l	uk	
3	13	八	兮	兮	下西	h	y	
3	13	八	兮	𦕎	下世	h	y	
3	13	八	兮	諡	時至	s'	e	據錯遺備考#2補上
3	13	八	共	共	見中	k	ung	
3	13	八	共	恭	見中	k	ung	
3	13	八	共	供	見中	k	ung	
3	14	八	共	龔	見中	k	ung	
3	14	八	共	烘	下中	h	ung	
3	14	八	共	洪	下中	h	ung	
3	14	八	共	哄	下動	h	ung	
3	14	八	共	鬨	下動	h	ung	
3	14	八	共	拱	見總	k	ung	
3	14	八	兵	兵	丙丁	p	ing	
3	14	八	其	其	其希	k'	e	
3	14	八	其	淇	其希	k'	e	
3	14	八	其	旗	其希	k'	e	
3	14	八	其	棋	其希	k'	e	
3	14	八	其	祺	其希	k'	e	
3	14	八	其	麒	其希	k'	e	
3	14	八	其	期	其希	k'	e	
3	14	八	其	期	見希	k	e	
3	14	八	其	基	見希	k	e	
3	14	八	其	箕	見希	k	e	
3	14	八	其	欺	可希	h	e	
3	15	八	具	具	共去	k	ü	
3	15	八	具	颶	共去	k	ü	
3	15	八	具	俱	見於	k	ü	
3	15	八	典	典	丁典	t	een	
3	15	八	典	腆	同典	t'	een	字切本作「丁典」，據錯遺備考#2更正
3	15	八	兼	兼	見廉	k	eem	
3	15	八	兼	謙	可廉	h	eem	
3	15	八	兼	嫌	下廉	h	eem	
3	15	八	兼	慊	可帖	h	eep	
3	15	八	兼	歉	可帖	h	eep	
3	15	八	兼	賺	杖鑑	ch	am	
3	17	冂	冂	冂	見永	k	wing	
3	17	冂	冉	冉	言點	j	eem	
3	17	冂	冉	苒	言點	j	eem	
3	17	冂	冉	髯	言點	j	eem	
3	17	冂	冉	再	則代	ts	oy	
3	17	冂	冊	冊	丑白	ch'	ak	
3	17	冂	冊	柵	丑白	ch'	ak	
3	17	冂	冊	刪	審飡	s'	an	
3	17	冂	冊	姍	審飡	s'	an	
3	17	冂	冏	冏	見永	k	wing	
3	17	冂	冏	炯	見永	k	wing	
3	17	冂	冏	扃	見榮	k	wing	
3	17	冂	冏	扃	見永	k	wing	
3	17	冂	冏	迥	見永	k	wing	據錯遺備考#3補上
3	17	冂	㒼	㒼	明門	m	oon	原屬「艸」部，現據錯遺備考#10更正
3	17	冂	㒼	瞞	明門	m	oon	原屬「艸」部，現據錯遺備考#10更正
3	17	冂	㒼	滿	明本	m	oon	原屬「艸」部，現據錯遺備考#10更正
3	17	冂	㒼	懣	明半	m	oon	原屬「艸」部，現據錯遺備考#10更正
3	18	冂	冒	冒	明路	m	ou	
3	18	冂	冒	媢	明路	m	ou	
3	18	冂	冒	帽	明路	m	ou	
3	18	冂	冒	勖	可卜	h	uk	
3	18	冂	冓	冓	見又	k	ow	
3	18	冂	冓	搆	見又	k	ow	
3	18	冂	冓	構	見又	k	ow	
3	18	冂	冓	覯	見又	k	ow	
3	18	冂	冓	購	見又	k	ow	
3	18	冂	冓	遘	見又	k	ow	
3	18	冂	冓	溝	見由	k	ow	
3	18	冂	冓	講	見綁	k	ong	
3	20	冖	冖	冖	明息	m	ik	原作「門息」，惟「門」非聲母字，故易作「明」
3	20	冖	冘	冘	由金	y	um	
3	20	冖	冘	沈	杖金	ch	um	
3	20	冖	冘	忱	時金	s'	um	
3	20	冖	冘	鴆	時金	s'	um	
3	20	冖	冘	枕	之審	ch	um	
3	20	冖	冘	耽	丁監	t	am	
3	20	冖	冘	躭	丁監	t	am	
3	20	冖	冘	酖	丁監	t	am	
3	20	冖	冢	冢	丑總	ch'	ung	
3	20	冖	冢	塚	丑總	ch'	ung	
3	20	冖	昗	昗	明丁	m	ing	
3	20	冖	昗	瞑	明丁	m	ing	
3	20	冖	昗	螟	明丁	m	ing	
3	20	冖	昗	溟	明丁	m	ing	
4	2	冫	冫	冫	丙丁	p	ing	
4	2	冫	冫	冰	丙丁	p	ing	
4	2	冫	冬	冬	丁中	t	ung	
4	2	冫	冬	終	之中	ch	ung	
4	2	冫	冬	𧍸	之中	ch	ung	
4	2	冫	冬	疼	同生	t'	a'ng	
4	4	几	几	几	烏始	-	e	
