# 資料庫版本: 2020-08-22
序號	字頭	字頭種類	異體字	頁碼	補遺頁碼	粵拼聲母	粵拼韻母	粵拼聲調	九聲聲調	粵拼讀音	音序	讀音分類	釋義	另見原文	校訂註
6144.1	珏			103		g	ok	3	8	gok3	J92		瑴（本）	同玨	
6145.1	珐			103		f	aat	3	8	faat3	E10				
6146.1	珂			103			o	1	1	o1	A33				
6147.1	玼			103		c	i	2	2	ci2	Q60				
6148.1	玷			103		d	im	3	3	dim3	F61				
6149.1	珅			103		s	an	1	1	san1	R38				
6150.1	⿰王冊	C		103		s	aan	1	1	saan1	R14			同珊	
6151.1	玳			103		d	oi	6	6	doi6	F85				
6152.1	珀			103		p	aak	3	8	paak3	C17				
6153.1	珍			103		z	an	1	1	zan1	P40				
6154.1	玲			103		l	ing	4	4	ling4	I68				
6155.1	珊			103		s	aan	1	1	saan1	R14				
6156.1	珎			103		z	an	1	1	zan1	P40			同珍	
6157.1	珌			103		b	it	1	7	bit1	B50				
6158.1	珉			103		m	an	4	4	man4	D33				
6159.1	珈			103		g	aa	1	1	gaa1	J1				
6160.1	玻			103		b	o	1	1	bo1	B62				
6161.1	珥			103		n	ei	6	6	nei6	H35				
6162.1	珪			103		gw	ai	1	1	gwai1	K12			同圭	
6163.1	珙			103		g	ung	2	2	gung2	J110				
6164.1	珠			104		z	yu	1	1	zyu1	P130				
6165.1	珦			104		h	oeng	3	3	hoeng3	O112				
6166.1	珩			104		h	ang	4	4	hang4	O52				
6167.1	珮			104		p	ui	3	3	pui3	C66				
6168.1	珣			104		s	eon	1	1	seon1	R122				
6169.1	珞			104		l	ok	3	8	lok3	I89				
6170.1	珧			104		j	iu	4	4	jiu4	S42				
6171.1	珓			104		g	aau	3	3	gaau3	J10				
6172.1	班			104		b	aan	1	1	baan1	B13				
6173.1	珕			104		l	ai	6	6	lai6	I27				
6174.1	珷			104		m	ou	5	5	mou5	D69				
6175.1	珸			104			ng	4	4	ng4	N86				
6176.1	球			104		k	au	4	4	kau4	L11				
6177.1	琊			104		j	e	4	4	je4	S29				
6178.1	理			104		l	ei	5	5	lei5	I43				
6179.1	現			104		j	in	6	6	jin6	S56				
6180.1	琄			104		j	yun	6	6	jyun6	A59				
6181.1	珽			104		t	ing	5	5	ting5	G54				
6182.1	琍			104		l	ei	4	4	lei4	I42			同璃	
6183.1	琇			104		s	au	3	3	sau3	R30				
6184.1	琁			104		s	yun	4	4	syun4	R145			同璇	
6185.1	琀			104		h	am	3	3	ham3	O43				
6186.1	琉			104		l	au	4	4	lau4	I29				
6187.1	琅			104		l	ong	4	4	long4	I86				
6188.1	珺			104		gw	an	6	6	gwan6	K19				
6189.1	琵			104		p	ei	4	4	pei4	C32				
6190.1	琫			104		b	ung	2	2	bung2	B82				
6191.1	琴			104		k	am	4	4	kam4	L15				
6192.1	琶			104		p	aa	4	4	paa4	C3				
6193.1	琪			104		k	ei	4	4	kei4	L25				
6194.1	琳			104		l	am	4	4	lam4	I34				
6195.1	琦			104		k	ei	4	4	kei4	L25				
6196.1	琢			104		d	oek	3	8	doek3	F92				
6197.1	琖			104		z	aan	2	2	zaan2	P16			同盞	
6198.1	琥			104		f	u	2	2	fu2	E39				
6199.1	琲			104		p	ui	3	3	pui3	C66				
6200.1	琨			104		kw	an	1	1	kwan1	M14				
6201.1	琤			104		z	aang	1	1	zaang1	P19				
6202.1	琱			104		d	iu	1	1	diu1	F55				
6203.1	琗			104		c	eoi	3	3	ceoi3	Q110				
6204.1	琰			104		j	im	5	5	jim5	S49				
6205.1	琺			104		f	aat	3	8	faat3	E10			同珐	
6206.1	琮			104		c	ung	4	4	cung4	Q119				
6207.1	琬			104		j	yun	2	2	jyun2	A55				
6208.1	琯			104		g	un	2	2	gun2	J107				
6209.1	琛			104		s	am	1	1	sam1	R33				
6210.1	琭			104		l	uk	6	9	luk6	I112				
6211.1	琚			104		g	eoi	1	1	geoi1	J98				
6212.1	𪻱			104		k	ing	4	4	king4	L38				
6213.1	頊			104		j	uk	1	7	juk1	S88				
6214.1	瑟			104		s	at	1	7	sat1	R46				
6215.1	瑇			104		d	oi	6	6	doi6	F85			同玳	
6216.1	瑘			104		j	e	4	4	je4	S29				
6217.1	瑛			104		j	ing	1	1	jing1	S61				
6218.1	瑚			104		w	u	4	4	wu4	T56				
6219.1	瑊			104		z	am	1	1	zam1	P36				
6220.1	瑌			104		j	yun	5	5	jyun5	A58				
6221.1	瑒			104		c	oeng	3	3	coeng3	Q105		玉名		
6221.2	瑒			104		d	ong	6	6	dong6	F89		金之美者		
6221.3	瑒			104		j	oeng	4	4	joeng4	S73		人名		
6222.1	瑁			104		m	ou	6	6	mou6	D70		皇帝所執的玉		
6222.2	瑁			104		m	ui	6	6	mui6	D82		玳瑁		
6223.1	瑆			104		s	ing	1	1	sing1	R88				
6224.1	瑞			104		s	eoi	6	6	seoi6	R121				
6225.1	瑀			104		j	yu	5	5	jyu5	A52				
6226.1	瑜			104		j	yu	4	4	jyu4	A51				
6227.1	瑗			104		j	yun	6	6	jyun6	A59				
6228.1	瑄			104		s	yun	1	1	syun1	R142				
6229.1	琿			104		w	an	4	4	wan4	T29				
6230.1	㻞			104		b	an	1	1	ban1	B27			同彬	
6231.1	瑕			104		h	aa	4	4	haa4	O2				
6232.1	瑉			104		m	an	4	4	man4	D33			同珉	
6233.1	瑋			104		w	ai	5	5	wai5	T24				
6234.1	瑑			104		s	yun	6	6	syun6	R147				
6235.1	瑙			104		n	ou	5	5	nou5	H57				
6236.1	瑴			104		g	ok	3	8	gok3	J92				
6237.1	瑱			104		z	an	3	3	zan3	P42		瑱圭		
6237.2	瑱			104		t	in	3	3	tin3	G46		美玉		
6238.1	⿰王哥	C		104		g	o	1	1	go1	J79				
6239.1	瑮			104		l	eot	6	9	leot6	I106				
6240.1	瑪			104		m	aa	5	5	maa5	D3				
6241.1	瑨			104		z	eon	3	3	zeon3	P120				
6242.1	瑣			104		s	o	2	2	so2	R100				
6243.1	瑰			104		gw	ai	1	1	gwai1	K12		珍奇		
6243.2	瑰			104		gw	ai	3	3	gwai3	K14		玫瑰		
6244.1	瑤			105		j	iu	4	4	jiu4	S42				
6245.1	瑲			105		c	oeng	1	1	coeng1	Q103				
6246.1	瑠			105		l	au	4	4	lau4	I29			同琉	
6247.1	瑳			105		c	o	1	1	co1	Q89				
6248.1	瑬			105		l	au	4	4	lau4	I29				
6249.1	瑩			105		j	ing	4	4	jing4	S64				
6250.1	瑢			105		j	ung	4	4	jung4	S85				
6251.1	瑯			105		l	ong	4	4	long4	I86				
6252.1	瑵			105		z	ou	2	2	zou2	P92				
6253.1	𤨏			105		s	o	2	2	so2	R100			同瑣	
6254.1	璂			105		k	ei	4	4	kei4	L25				
6255.1	璈			105		ng	ou	4	4	ngou4	N61				
6256.1	瑾			105		g	an	2	2	gan2	J36				
6257.1	璊			105		m	un	4	4	mun4	D84				
6258.1	璉			105		l	in	4	4	lin4	I61		古代盛黍稷器皿		
6258.2	璉			105		l	in	5	5	lin5	I62		瑚璉		
6259.1	瑿			105		j	i	1	1	ji1	S33				
6260.1	璀			105		c	eoi	1	1	ceoi1	Q108				
6260.2	璀			105		c	eoi	2	2	ceoi2	Q109	A			
6261.1	璁			105		c	ung	1	1	cung1	Q116				
6262.1	瑽			105		c	ung	4	4	cung4	Q119				
6263.1	璃			105		l	ei	4	4	lei4	I42				
6264.1	璇			105		s	yun	4	4	syun4	R145				
6265.1	璋			105		z	oeng	1	1	zoeng1	P108				
6266.1	璆			105		k	au	4	4	kau4	L11				
6267.1	璅			105		s	o	2	2	so2	R100			同瑣	
6268.1	璜			105		w	ong	4	4	wong4	T48				
6269.1	璢			105		l	au	4	4	lau4	I29			同琉	
6270.1	璞			105		p	ok	3	8	pok3	C64				
6271.1	璟			105		g	ing	2	2	ging2	J71				
6272.1	璐			105		l	ou	6	6	lou6	I77				
6273.1	璡			105		z	eon	3	3	zeon3	P120				
6274.1	璠			105		f	aan	4	4	faan4	E8				
6275.1	璘			105		l	eon	4	4	leon4	I103				
6276.1	璗			105		d	ong	6	6	dong6	F89				
6277.1	璚			105		k	ing	4	4	king4	L38			同瓊	
6277.2	璚			105		k	yut	3	8	kyut3	L62			同玦	
6278.1	璣			105		g	ei	1	1	gei1	J46				
6279.1	璱			105		s	at	1	7	sat1	R46				
6280.1	璨			105		c	aan	3	3	caan3	Q19				
6281.1	璩			105		k	eoi	4	4	keoi4	L53				
6282.1	璫			105		d	ong	1	1	dong1	F86				
6283.1	璪			105		z	ou	2	2	zou2	P92				
6284.1	環			105		w	aan	4	4	waan4	T11				
6285.1	璦			105			oi	3	3	oi3	A38				
6285.2	璦			105		ng	oi	3	3	ngoi3	N69	A			
6286.1	璲			105		s	eoi	6	6	seoi6	R121				
6287.1	璧			105		b	ik	1	7	bik1	B57				
6288.1	璹			105		s	au	6	6	sau6	R32		玉名		
6288.2	璹			105		s	uk	6	9	suk6	R135		玉器		
6289.1	璽			105		s	aai	2	2	saai2	R5				
6290.1	瓁			105		w	ok	6	9	wok6	T52				
6291.1	瓀			105		j	yun	5	5	jyun5	A58				
6292.1	璵			105		j	yu	4	4	jyu4	A51				
6293.1	璿			105		s	yun	4	4	syun4	R145			同璇	
6294.1	璸			105		b	an	1	1	ban1	B27				
6295.1	瓈			105		l	ei	4	4	lei4	I42			同璃	
6296.1	璺			105		m	an	6	6	man6	D35				
6297.1	瓅			105		l	ik	1	7	lik1	I71				
6298.1	瓊			105		k	ing	4	4	king4	L38				
6299.1	瓌			105		gw	ai	1	1	gwai1	K12		同瑰		
6300.1	瓏			105		l	ung	4	4	lung4	I108				
6301.1	瓔			105		j	ing	1	1	jing1	S61				
6302.1	瓖			105		s	oeng	1	1	soeng1	R109				
6303.1	瓘			105		g	un	3	3	gun3	J108				
6304.1	㼈			105		l	o	4	4	lo4	I81				
6305.1	瓚			105		z	aan	3	3	zaan3	P17				
6306.1	瓛			105		w	un	4	4	wun4	T64				
6307.1	瓜			106		gw	aa	1	1	gwaa1	K1				
6308.1	瓝			106		b	ok	6	9	bok6	B71				
6309.1	瓞			106		d	it	6	9	dit6	F70				
6310.1	瓟			106		b	ok	6	9	bok6	B71			同瓝	
6311.1	瓠			106		w	u	6	6	wu6	T57		瓠瓜		
6311.2	瓠			106		w	ok	6	9	wok6	T52		瓠落		
6312.1	瓢			106		p	iu	4	4	piu4	C39				
6313.1	瓤			106		n	ong	4	4	nong4	H64				
6314.1	瓦			106		ng	aa	5	5	ngaa5	N5				
6315.1	瓨			106		g	ong	1	1	gong1	J88			缸(本)	
6316.1	瓬			106		f	ong	2	2	fong2	E34			旊(本)	
6317.1	㼜			106			ong	3	3	ong3	A42				
6317.2	㼜			106		ng	ong	3	3	ngong3	N76				
6318.1	瓴			106		l	ing	4	4	ling4	I68				
6319.1	㼝			106		w	un	2	2	wun2	T63			同碗	
6320.1	瓷			106		c	i	4	4	ci4	Q62				
6321.1	瓻			106		c	i	1	1	ci1	Q59				
6322.1	瓽			106		d	ong	6	6	dong6	F89				
6323.1	甀			106		z	eoi	6	6	zeoi6	P117				
6324.1	瓿			106		p	au	2	2	pau2	C20				
6325.1	瓶			106		p	ing	4	4	ping4	C48				
6326.1	甄			106		z	an	1	1	zan1	P40				
6326.2	甄			106		j	an	1	1	jan1	S19	A			
6327.1	甃			106		z	au	3	3	zau3	P34				
6328.1	甆			106		c	i	4	4	ci4	Q62			同瓷	
6329.1	甂			106		p	in	1	1	pin1	C41				
6330.1	𪼽			106		z	eoi	6	6	zeoi6	P117			同甀	
6331.1	甈			106		h	ei	3	3	hei3	O62				
6332.1	甎			106		z	yun	1	1	zyun1	P134			同磚	
6333.1	甌			106			au	1	1	au1	A19				
6333.2	甌			106		ng	au	1	1	ngau1	N36				
6334.1	甍			106		m	ang	4	4	mang4	D39				
6335.1	㼾			106		l	uk	6	9	luk6	I112				
6336.1	甋			106		d	ik	1	7	dik1	F75				
6337.1	甏			106		b	ong	3	3	bong3	B67				
6338.1	甒			106		m	ou	5	5	mou5	D69				
6339.1	甑			106		z	ang	6	6	zang6	P46				
6340.1	甔			106		d	aam	1	1	daam1	F7				
6341.1	甕			106			ung	3	3	ung3	A46			同罋	
6341.2	甕			106		ng	ung	3	3	ngung3	N83	A		同罋	
6342.1	甓			106		p	ik	1	7	pik1	C49				
6343.1	甖			106			aang	1	1	aang1	A12			同罌	
6343.2	甖			106		ng	aang	1	1	ngaang1	N23	A		同罌	
6344.1	甗			106		j	in	5	5	jin5	S55				
6345.1	甘			106		g	am	1	1	gam1	J31				
6346.1	甚			106		s	am	6	6	sam6	R37		甚至		
6346.2	甚			106		s	ap	6	9	sap6	R45		甚麼		
6347.1	甜			107		t	im	4	4	tim4	G42				
6348.1	甞			107		s	oeng	4	4	soeng4	R112			同嘗	
6349.1	甝			107		h	on	4	4	hon4	O97				
6350.1	生			107		s	aang	1	1	saang1	R18				
6351.1	甡			107		s	an	1	1	san1	R38				
6352.1	產			107		c	aan	2	2	caan2	Q18				
6353.1	甦			107		s	ou	1	1	sou1	R96				
6354.1	甤			107		j	eoi	4	4	jeoi4	S78				
6355.1	甥			107		s	aang	1	1	saang1	R18				
6356.1	用			107		j	ung	6	6	jung6	S87				
6357.1	甩			107		l	at	1	7	lat1	I39	D			
6358.1	甪			107		l	uk	6	9	luk6	I112				
6359.1	甬			107		j	ung	2	2	jung2	S84				
6360.1	甫			107		f	u	2	2	fu2	E39		台甫		
6360.2	甫			107		p	ou	2	2	pou2	C51		甫里		
6360.3	甫			107		p	ou	3	3	pou3	C52		十里		
6361.1	甭			107		b	ung	2	2	bung2	B82				
6362.1	田			107		t	in	4	4	tin4	G47				
6363.1	甲			107		g	aap	3	8	gaap3	J19				
6364.1	申			107		s	an	1	1	san1	R38				
6365.1	由			107		j	au	4	4	jau4	S10				
6366.1	甶			107		f	at	6	9	fat6	E24				
6367.1	甹			107		p	ing	1	1	ping1	C46				
6368.1	甸			107		d	in	6	6	din6	F66		郊甸		
6368.2	甸			107		t	in	4	4	tin4	G47		甸甸		
6369.1	町			107		t	ing	5	5	ting5	G54		町畦		
6369.2	町			107		d	ing	1	1	ding1	F71	A	町畦		
6369.3	町			107		t	ing	1	1	ting1	G51		雲南畹町		
6370.1	𤰘			107		m	au	5	5	mau5	D29			同畝	
6371.1	男			107		n	aam	4	4	naam4	H12				
6372.1	𤰜			107		m	au	5	5	mau5	D29			同畝	
6373.1	𤰕			107		h	yun	2	2	hyun2	O124			古畎字	
6374.1	甾			107		z	oi	1	1	zoi1	P98		化合物名		
6374.2	甾			107		z	i	1	1	zi1	P64		同淄		
6375.1	畀			107		b	ei	2	2	bei2	B36				
6375.2	畀			107		b	ei	3	3	bei3	B37	G			
6376.1	甽			107		h	yun	2	2	hyun2	O124			同畎	
6377.1	畂			107		m	au	5	5	mau5	D29			同畝	
6378.1	甿			107		m	ong	4	4	mong4	D75				
6379.1	𤰝			107		h	yun	2	2	hyun2	O124			同甽	
6380.1	畆			107		m	au	5	5	mau5	D29			同畝	
6381.1	畊			107		g	aang	1	1	gaang1	J17			同耕	
6382.1	畎			107		h	yun	2	2	hyun2	O124				
6383.1	畏			107		w	ai	3	3	wai3	T22				
6384.1	畋			107		t	in	4	4	tin4	G47				
6385.1	畈			107		f	aan	3	3	faan3	E7				
6386.1	界			107		g	aai	3	3	gaai3	J7				
6387.1	畇			107		w	an	4	4	wan4	T29				
6388.1	𤱊			107		l	au	4	4	lau4	I29			同留	
6389.1	畝			107		m	au	5	5	mau5	D29				
6390.1	畜			107		c	uk	1	7	cuk1	Q121				
6391.1	畛			107		z	an	2	2	zan2	P41				
6392.1	畟			107		c	ak	1	7	cak1	Q50				
6393.1	⿱田令	C		107		l	ing	4	4	ling4	I68				
6394.1	留			107		l	au	4	4	lau4	I29				
6395.1	畔			107		b	un	6	6	bun6	B78				
6396.1	畢			107		b	at	1	7	bat1	B32				
6397.1	畦			107		kw	ai	4	4	kwai4	M12				
6398.1	畤			108		z	i	6	6	zi6	P67				
6399.1	㽞			108		l	au	4	4	lau4	I29			同留	
6400.1	畣			108		d	aap	3	8	daap3	F15				
6401.1	畧			108		l	oek	6	9	loek6	I97			同略	
6402.1	略			108		l	oek	6	9	loek6	I97				
6403.1	畡			108		g	oi	1	1	goi1	J82				
6404.1	畱			108		l	au	4	4	lau4	I29			同留	
6405.1	異			108		j	i	6	6	ji6	S38				
6406.1	畮			108		m	au	5	5	mau5	D29			同畝	
6407.1	畲			108		s	e	4	4	se4	R54				
6408.1	畬			108		j	yu	4	4	jyu4	A51				
6408.2	畬			108		s	e	4	4	se4	R54	A			
6409.1	番			108		f	aan	1	1	faan1	E5		番茄		
6409.2	番			108		p	un	1	1	pun1	C69		番禺		
6409.3	番			108		p	o	4	4	po4	C58		姓		
6410.1	畫			108		w	aa	6	6	waa6	T5		圖畫		
6410.2	畫			108		w	aak	6	9	waak6	T19		描畫		
6411.1	畯			108		z	eon	3	3	zeon3	P120				
6412.1	榃			108		d	am	4	4	dam4	F30				
6413.1	畺			108		g	oeng	1	1	goeng1	J94				
6414.1	畸			108		k	ei	1	1	kei1	L23				
6415.1	當			108		d	ong	1	1	dong1	F86		當心		
6415.2	當			108		d	ong	3	3	dong3	F88		當作		
6416.1	畹			108		j	yun	2	2	jyun2	A55				
6417.1	畷			108		z	yut	3	8	zyut3	P138				
6418.1	畽			108		t	eon	2	2	teon2	G79				
6419.1	畿			108		g	ei	1	1	gei1	J46				
6420.1	疁			108		l	au	4	4	lau4	I29				
6421.1	疃			108		t	eon	2	2	teon2	G79				
6422.1	疇			108		c	au	4	4	cau4	Q35				
6423.1	疆			108		g	oeng	1	1	goeng1	J94				
6424.1	疈			108		b	ik	1	7	bik1	B57				
6425.1	疊			108		d	ip	6	9	dip6	F67				
6426.1	疋			108		s	o	1	1	so1	R99				
6426.2	疋			108		p	at	1	7	pat1	C28			同匹	
6426.3	疋			108		ng	aa	5	5	ngaa5	N5			同雅	
6427.1	疍			108		d	aan	6	6	daan6	F13				
6428.1	疎			108		s	o	1	1	so1	R99				
6429.1	疏			108		s	o	1	1	so1	R99		疏遠		
6429.2	疏			108		s	o	3	3	so3	R101		注疏		
6430.1	疐			108		z	i	3	3	zi3	P66			同𤴡	
6430.2	疐			108		d	ai	3	3	dai3	F21			同𤴡	
6431.1	疑			108		j	i	4	4	ji4	S36				
6432.1	𤴡			108		z	i	3	3	zi3	P66				
6432.2	𤴡			108		d	ai	3	3	dai3	F21			通蒂	
6433.1	疒			108		n	ik	6	9	nik6	H55				
6433.2	疒			108		c	ong	4	4	cong4	Q101	A			
6434.1	疔			108		d	ing	1	1	ding1	F71				
6434.2	疔			108		d	eng	1	1	deng1	F49	V			
6435.1	疕			108		b	ei	2	2	bei2	B36				
6436.1	疘			108		g	ong	1	1	gong1	J88				
6437.1	疝			108		s	aan	3	3	saan3	R16				
6438.1	疙			108		g	at	1	7	gat1	J44				
6438.2	疙			108		ng	at	6	9	ngat6	N56	A			
6439.1	疚			108		g	au	3	3	gau3	J29				
6440.1	疣			109		j	au	4	4	jau4	S10				
6441.1	疨			109		h	aa	1	1	haa1	O1		喉病		
6441.2	疨			109		ng	aa	4	4	ngaa4	N4		痄疨		
6442.1	疥			109		g	aai	3	3	gaai3	J7				
6443.1	疧			109		k	ei	4	4	kei4	L25				
6444.1	𤵐			109			ng	6	6	ng6	N88				
6445.1	疫			109		j	ik	6	9	jik6	S68				
6446.1	疢			109		c	an	3	3	can3	Q43				
6446.2	疢			109		c	an	2	2	can2	Q42	A			
6447.1	疤			109		b	aa	1	1	baa1	B1				
6448.1	症			109		z	ing	3	3	zing3	P86				
6449.1	疳			109		g	am	1	1	gam1	J31				
6450.1	疴			109			o	1	1	o1	A33				
6450.2	疴			109		ng	o	1	1	ngo1	N63	A			
6451.1	病			109		b	ing	6	6	bing6	B56				
6451.2	病			109		b	eng	6	6	beng6	B42	V			
6452.1	痁			109		d	im	3	3	dim3	F61				
6453.1	疽			109		z	eoi	1	1	zeoi1	P114				
6454.1	疸			109		t	aan	2	2	taan2	G10				
6455.1	疻			109		z	i	2	2	zi2	P65				
6456.1	疾			109		z	at	6	9	zat6	P50				
6457.1	痄			109		z	aa	3	3	zaa3	P3				
6458.1	疹			109		z	an	2	2	zan2	P41				
6459.1	痀			109		k	eoi	1	1	keoi1	L52				
6460.1	疼			109		t	ang	4	4	tang4	G31				
6461.1	疱			109		p	aau	3	3	paau3	C8				
6462.1	𤵜			109		z	an	2	2	zan2	P41			同疹	
6463.1	疰			109		z	yu	3	3	zyu3	P132				
6464.1	痃			109		j	in	4	4	jin4	S54				
6464.2	痃			109	236	j	yun	4	4	jyun4	A57				
6465.1	疿			109		f	ai	6	6	fai6	E13			同痱	
6465.2	疿			109		f	ei	2	2	fei2	E26	A		同痱	
6466.1	痂			109		g	aa	1	1	gaa1	J1				
6467.1	疲			109		p	ei	4	4	pei4	C32				
6468.1	疵			109		c	i	1	1	ci1	Q59				
6468.2	疵			109		c	i	4	4	ci4	Q62	R			
6469.1	痔			109		z	i	6	6	zi6	P67				
6470.1	痏			109		f	ui	2	2	fui2	E45				
6471.1	㾐			109		l	ai	6	6	lai6	I27				
6472.1	痍			109		j	i	4	4	ji4	S36				
6473.1	痌			109		t	ung	1	1	tung1	G82				
6474.1	痐			109		w	ui	4	4	wui4	T59			同蛔	
6475.1	㾌			109		s	in	2	2	sin2	R80			同癬	
6476.1	痊			109		c	yun	4	4	cyun4	Q129				
6477.1	㾑			109		d	aap	3	8	daap3	F15			同瘩	
6478.1	𤶀			109		g	aau	2	2	gaau2	J9				
6479.1	痎			109		g	aai	1	1	gaai1	J5				
6480.1	痒			109		j	oeng	4	4	joeng4	S73		病		
6481.1	痕			109		h	an	4	4	han4	O48				
6482.1	痣			109		z	i	3	3	zi3	P66				
6483.1	痡			109		p	ou	1	1	pou1	C50				
6483.2	痡			109		f	u	1	1	fu1	E38	A			
6484.1	痘			109		d	au	6	6	dau6	F26				
6485.1	痞			109		p	ei	2	2	pei2	C30		痞塊		
6485.2	痞			109		m	au	1	1	mau1	D27		地痞		
6486.1	痦			109			ng	6	6	ng6	N88				
6487.1	痙			109		g	ing	6	6	ging6	J73				
6488.1	痟			109		s	iu	1	1	siu1	R69				
6489.1	㾓			109		j	yun	1	1	jyun1	A54				
6490.1	痢			109		l	ei	6	6	lei6	I44				
6491.1	痗			109		m	ui	6	6	mui6	D82				
6492.1	痤			109		c	o	4	4	co4	Q92				
6493.1	痧			109		s	aa	1	1	saa1	R1				
6494.1	𤶸			109		n	aa	1	1	naa1	H1				
6495.1	痛			109		t	ung	3	3	tung3	G84				
6496.1	痠			109		s	yun	1	1	syun1	R142				
6497.1	瘂			109			aa	2	2	aa2	A2		瘂口無言	同啞	
6497.2	瘂			109		ng	aa	2	2	ngaa2	N2	A	瘂口無言	同啞	
6498.1	痳			109		l	am	4	4	lam4	I34				
6499.1	痲			109		m	aa	4	4	maa4	D2				
6500.1	瘃			109		z	uk	6	9	zuk6	P129				
6501.1	痱			109		f	ai	6	6	fai6	E13				
6501.2	痱			109		f	ei	2	2	fei2	E26	A			
6502.1	痹			109		b	ei	3	3	bei3	B37				
6503.1	痶			109		d	in	2	2	din2	F64				
6504.1	痼			109		g	u	3	3	gu3	J104				
6505.1	痴			109		c	i	1	1	ci1	Q59				
6506.1	痿			109		w	ai	2	2	wai2	T21				
6507.1	痵			109		gw	ai	3	3	gwai3	K14				
6508.1	痺			109		b	ei	3	3	bei3	B37			同痹	
6509.1	瘁			109		s	eoi	6	6	seoi6	R121				
6510.1	瘀			109		j	yu	2	2	jyu2	A49				
6510.2	瘀			109		j	yu	1	1	jyu1	A48	G			
6511.1	㾦			109		p	ui	1	1	pui1	C65				
6512.1	痰			109		t	aam	4	4	taam4	G7				
6513.1	痯			109		g	un	2	2	gun2	J107				
6514.1	𤷪			110		m	ang	2	2	mang2	D37				
6515.1	痾			110			o	1	1	o1	A33			同疴	
6515.2	痾			110		ng	o	1	1	ngo1	N63	A		同疴	
6516.1	瘈			110		z	ai	3	3	zai3	P30		狗發狂		
6516.2	瘈			110		k	ai	3	3	kai3	L8		通瘛		
6517.1	瘏			110		t	ou	4	4	tou4	G59				
6518.1	瘌			110		l	aat	6	9	laat6	I22			同鬎	
6519.1	瘍			110		j	oeng	4	4	joeng4	S73				
6520.1	瘇			110		z	ung	2	2	zung2	P124				
6521.1	瘊			110		h	au	4	4	hau4	O38				
6522.1	瘉			110		j	yu	6	6	jyu6	A53				
6523.1	瘐			110		j	yu	5	5	jyu5	A52				
6524.1	瘓			110		w	un	6	6	wun6	T66				
6525.1	瘋			110		f	ung	1	1	fung1	E50				
6526.1	瘖			110		j	am	1	1	jam1	S13				
6527.1	瘕			110		g	aa	2	2	gaa2	J2		腹中久病		
6527.2	瘕			110		h	aa	4	4	haa4	O2		通瑕		
6528.1	𤸅			110		m	an	4	4	man4	D33				
6529.1	𤸻			110		n	aa	1	1	naa1	H1				
6530.1	瘛			110		k	ai	3	3	kai3	L8				
6531.1	瘨			110		d	in	1	1	din1	F63				
6532.1	瘞			110		j	i	3	3	ji3	S35				
6533.1	瘩			110		d	aap	3	8	daap3	F15				
6534.1	瘟			110		w	an	1	1	wan1	T26				
6535.1	瘝			110		gw	aan	1	1	gwaan1	K7				
6536.1	瘧			110		j	oek	6	9	joek6	S77				
6537.1	瘦			110		s	au	3	3	sau3	R30				
6538.1	瘢			110		b	aan	1	1	baan1	B13				
6539.1	瘠			110		z	ik	3	8	zik3	P89				
6540.1	瘡			110		c	ong	1	1	cong1	Q98				
6541.1	瘤			110		l	au	4	4	lau4	I29				
6542.1	瘥			110		c	o	4	4	co4	Q92		病		
6542.2	瘥			110		c	aai	3	3	caai3	Q7		病癒		
6543.1	瘚			110		k	yut	3	8	kyut3	L62				
6544.1	瘙			110		s	ou	3	3	sou3	R98				
6545.1	瘭			110		b	iu	1	1	biu1	B44				
6546.1	瘱			110		j	i	3	3	ji3	S35			同嫕	
6547.1	瘼			110		m	ok	6	9	mok6	D79				
6548.1	瘻			110		l	au	6	6	lau6	I31				
6549.1	瘰			110		l	o	2	2	lo2	I79				
6550.1	㿅			110		s	in	2	2	sin2	R80			同癬	
6551.1	瘲			110		z	ung	3	3	zung3	P125				
6552.1	瘵			110		z	aai	3	3	zaai3	P6				
6553.1	瘯			110		c	uk	1	7	cuk1	Q121				
6554.1	瘴			110		z	oeng	3	3	zoeng3	P110				
6555.1	瘸			110		k	e	4	4	ke4	L27				
6556.1	瘳			110		c	au	1	1	cau1	Q32				
6557.1	瘮			110		s	am	3	3	sam3	R35				
6558.1	癍			110		b	aan	1	1	baan1	B13				
6559.1	癅			110		l	au	4	4	lau4	I29			同瘤	
6560.1	療			110		l	iu	4	4	liu4	I55				
6561.1	㿊			110		c	aam	2	2	caam2	Q13				
6562.1	癉			110		d	aan	3	3	daan3	F12		憎恨		
6562.2	癉			110		d	aan	1	1	daan1	F11		火癉		
6563.1	癌			110		ng	aam	4	4	ngaam4	N18				
6564.1	𤺥			110		d	aap	3	8	daap3	F15			同瘩	
6565.1	癄			110		c	iu	4	4	ciu4	Q67			同憔	
6566.1	𤺧			110		z	ang	2	2	zang2	P45				
6567.1	癆			110		l	ou	4	4	lou4	I75				
6568.1	癎			110		h	aan	4	4	haan4	O22			同癇	
6568.2	癎			110		g	aan	2	2	gaan2	J15	A		同癇	
6569.1	癇			110		h	aan	4	4	haan4	O22				
6569.2	癇			110		g	aan	2	2	gaan2	J15	A			
6570.1	癈			110		f	ai	3	3	fai3	E12			同廢	
6571.1	癃			110		l	ung	4	4	lung4	I108				
6572.1	癗			110		l	eoi	5	5	leoi5	I100				
6573.1	癘			110		l	ai	6	6	lai6	I27				
