頁	字碼	漢字	廣州話	備註	數碼化附註
128	2356	炫	[jyun4]	(又)[jyun6]	
128	2357	為	"1)[wai4]:人為
2)[wai6]:為了"		
128	2358	炳	[bing2]		
128	2359	炬	[geoi6]		
128	2360	炯	[gwing2]		
128	2361	炭	[taan3]		
128	2362	炸	[zaa3]		
128	2363	炮	[paau3]		
128	2364	烊	[joeng4]		
128	2365	烘	[hung3]		
128	2366	烤	[haau1]	(又)[haau2]	
128	2367	烈	[lit9]		
128	2368	烙	[lok8]		
128	2369	烏	[wu1]		
128	2370	烹	[paang1]		
128	2371	焊	[hon6]		
129	2372	焉	"1)[jin4]:善莫大焉
2)[jin1]:焉能如此"		
129	2373	烽	[fung1]		
129	2374	焙	[bui6]		
129	2375	焚	[fan4]		
129	2376	煮	[zyu2]		
129	2377	焦	[ziu1]		
129	2378	焰	[jim6]		
129	2379	無	[mou4]		
129	2380	然	[jin4]		
129	2381	煎	[zin1]		
129	2382	煙	[jin1]		
129	2383	煩	[faan4]		
129	2384	煤	[mui4]		
129	2385	煉	[lin6]		
129	2386	照	[ziu3]		
129	2387	煜	[juk7]		
129	2388	煬	[joeng4]		
129	2389	煦	[heoi2]	(又)[jyu3]	
129	2390	煌	[wong4]		
129	2391	煥	[wun6]		
129	2392	煞	[saat8]		
129	2393	熔	[jung4]		
129	2394	煽	[sin3]		
129	2395	熙	[hei1]		
130	2396	熊	[hung4]		
130	2397	熄	[sik7]		
130	2398	熟	[suk9]		
130	2399	熬	[ngou4]		
130	2400	熱	[jit9]		
130	2401	熨	[tong3]	通燙；熨斗又讀[wan6]；熨貼又讀[wat7]	
130	2402	熾	[ci3]		
130	2403	燉	[dan6]		
130	2404	燐	[leon4]		
130	2405	燙	[tong3]		
130	2406	燒	[siu1]		
130	2407	燈	[dang1]		
130	2408	燕	"1)[jin3]:燕子
2)[jin1]:燕國"		
130	2409	熹	[hei1]		
130	2410	燎	[liu4]		
130	2411	燜	[mun6]		
130	2412	燃	[jin4]		
130	2413	燄	[jim6]		
130	2414	燧	[seoi6]		
131	2415	營	[jing4]		
131	2416	燮	[sit8]		
131	2417	燦	[caan3]		
131	2418	燥	[cou3]		
131	2419	燭	[zuk7]		
131	2420	燬	[wai2]		
131	2421	燴	[wui6]		
131	2422	燻	[fan1]		
131	2423	爆	[baau3]		
131	2424	爍	[soek8]		
131	2425	爐	[lou4]		
131	2426	爛	[laan6]		
131	2427	爨	[cyun3]		
131	2428	爪	[zaau2]		
131	2429	爬	[paa4]		
131	2430	爭	[zang1]		
131	2431	爰	"[wun4]
或[jyun4]"		
131	2432	爵	[zoek8]		
131	2433	父	[fu6]	(古)[fu2]田父	
132	2434	爸	[baa1]		
132	2435	爹	[de1]		
132	2436	爺	[je4]		
132	2437	爻	[ngaau4]		
132	2438	爽	[song2]		
132	2439	爾	[ji5]		
132	2440	牆	[coeng4]		
132	2441	片	[pin3]	(語)[pin2]	
132	2442	版	[baan2]		
132	2443	牌	[paai4]		
132	2444	牒	[dip9]		
132	2445	牖	[jau5]		
132	2446	牘	[duk9]		
132	2447	牙	[ngaa4]		
133	2448	牛	[ngau4]		
133	2449	牟	[mau4]		
133	2450	牝	[pan5]		
133	2451	牢	[lou4]		
133	2452	牡	[maau5]		
133	2453	牠	[taa1]		
133	2454	牧	[muk9]		
133	2455	物	[mat9]		
133	2456	牲	[sang1]		
133	2457	牯	[gu2]		
133	2458	牴	[dai2]		
133	2459	特	[dak9]		
133	2460	牽	[hin1]		
133	2461	犁	[lai4]		
133	2462	犄	[ji2]		
133	2463	犀	[sai1]		
133	2464	犒	[hou3]		
133	2465	犖	[lok8]		
133	2466	犛	[lei4]		
133	2467	犢	[duk9]		
133	2468	犧	[hei1]		
133	2469	犬	[hyun2]		
133	2470	犯	[faan6]		
134	2471	狄	[dik9]		
134	2472	狂	[kwong4]	(又)[kong4]	
134	2473	狀	[zong6]		
134	2474	狎	[haap9]		
134	2475	狙	[zeoi1]		
134	2476	狗	[gau2]		
134	2477	狐	[wu4]		
134	2478	狩	[sau3]		
134	2479	狡	[gaau2]		
134	2480	狠	[han2]		
134	2481	狼	[long4]		
134	2482	狹	[haap9]	(又)[haap8]	
134	2483	狽	[bui3]		
134	2484	狸	[lei4]		
134	2485	狷	[gyun3]		
134	2486	猜	[caai1]		
134	2487	猛	[maang5]		
134	2488	猖	[coeng1]		
134	2489	猙	[zang1]		
134	2490	猶	[jau4]		
134	2491	猥	[wai2]	(又)[wui1]	
134	2492	猩	[sing1]		
134	2493	猴	[hau4]		
134	2494	猷	[jau4]		
134	2495	猿	[jyun4]		
134	2496	猾	[waat9]		
135	2497	獅	[si1]		
135	2498	獄	[juk9]		
135	2499	獐	[zoeng1]		
135	2500	獎	[zoeng2]		
135	2501	獗	[kyut8]		
135	2502	獨	[duk9]		
135	2503	獰	[ning4]		
135	2504	獲	[wok9]		
135	2505	獷	[gwong2]		
135	2506	獵	[lip9]		
135	2507	獸	[sau3]		
135	2508	獺	[caat8]		
135	2509	獻	[hin3]		
135	2510	玀	[lo4]		
135	2511	玄	[jyun4]		
135	2512	率	"1)[seot7]:率領
2)[leot9]:效率"		
135	2513	王	[wong4]	(古)[wong6]王天下	
135	2514	玉	[juk9]		
135	2515	玖	[gau2]		
135	2516	玟	[man4]		
136	2517	玩	"1)[wun6]:玩弄
2)[waan4]:玩耍"		
136	2518	玫	[mui4]		
136	2519	玷	[dim3]		
136	2520	珊	[saan1]		
136	2521	玻	[bo1]		
136	2522	玲	[ling4]		
136	2523	珍	[zan1]		
136	2524	珀	[paak8]		
136	2525	玳	[doi6]		
136	2526	班	[baan1]		
136	2527	珮	[pui3]		
136	2528	珠	[zyu1]		
136	2529	琉	[lau4]		
136	2530	琅	[long4]		
136	2531	琊	[je4]		
136	2532	球	[kau4]		
136	2533	理	[lei5]		
136	2534	現	[jin6]		
136	2535	琺	[faat8]		
136	2536	琪	[kei4]		
136	2537	琳	[lam4]		
136	2538	琢	[doek8]		
136	2539	琵	[pei4]		
136	2540	琶	[paa4]		
136	2541	琥	[fu2]		
137	2542	琴	[kam4]		
137	2543	瑯	[long4]		
137	2544	瑁	[mou6]	玳瑁又讀[mui6]	
137	2545	琿	"1)[wan4]:琿春縣
2)[fai1]:璦琿"		
137	2546	瑚	[wu4]		
137	2547	瑕	[haa4]		
137	2548	瑟	[sat7]		
137	2549	瑞	[seoi6]		
137	2550	瑛	[jing1]		
137	2551	瑙	[nou5]		
137	2552	瑜	[jyu4]		
137	2553	瑩	[jing4]		
137	2554	瑪	[maa5]		
137	2555	瑣	[so2]		
137	2556	瑤	[jiu4]		
137	2557	瑰	"1)[gwai3]:玫瑰
2)[gwai1]:瑰麗"		
137	2558	璋	[zoeng1]		
137	2559	璃	"1)[lei4]:琉璃
2)[lei1]:玻璃"		
137	2560	璜	[wong4]		
137	2561	璣	[gei1]		
137	2562	環	[waan4]		
137	2563	璦	[oi3]		
137	2564	璧	[bik7]		
138	2565	璽	[saai2]		
138	2566	瓊	[king4]		
138	2567	瓏	[lung4]		
138	2568	瓜	[gwaa1]		
138	2569	瓠	[wu6]		
138	2570	瓢	[piu4]		
138	2571	瓣	[faan6]	(又)[baan6]	
138	2572	瓦	[ngaa5]		
138	2573	瓶	[ping4]		
138	2574	瓷	[ci4]		
138	2575	甄	[jan1]	(又)[zan1]	
138	2576	甌	[au1]		
138	2577	甕	[ung3]		
138	2578	甘	[gam1]		
138	2579	甚	[sam6]		
138	2580	甜	[tim4]		
139	2581	生	[sang1]	(又)[saang1]	
139	2582	產	[caan2]		
139	2583	甦	[sou1]		
139	2584	甥	[sang1]	(又)[saang1]	
139	2585	用	[jung6]		
139	2586	甩	[lat7]		
139	2587	甬	[jung2]		
139	2588	甫	"1)[fu2]:台甫
2)[pou2]:十八甫（廣州市地名用字）"		
139	2589	甭	[bung2]		
139	2590	田	[tin4]		
139	2591	由	[jau4]		
139	2592	甲	[gaap8]		
139	2593	申	[san1]		
139	2594	男	[naam4]		
139	2595	甸	[din6]		
139	2596	畏	[wai3]		
139	2597	界	[gaai3]		
139	2598	畔	[bun6]		
139	2599	畝	[mau5]		
140	2600	畜	[cuk7]		
140	2601	畚	[bun2]		
140	2602	留	[lau4]		
140	2603	畦	[kwai4]		
140	2604	異	[ji6]		
140	2605	略	[loek9]		
140	2606	畢	[bat7]		
140	2607	畫	"1)[waa6]:圖畫
2)[waak9]:畫個圈"	(語)[waa2]圖畫	
140	2608	番	[faan1]		
140	2609	畸	[kei1]	(又)[gei1]	
140	2610	當	"1)[dong1]:當局
2)[dong3]:妥當"	(古)通擋	
140	2611	疇	[cau4]		
140	2612	疆	[goeng1]		
140	2613	疊	[dip9]		
140	2614	疋	[pat7]	通雅	
140	2615	疏	"1)[so1]:疏導
2)[so3]:注疏"		
140	2616	疑	[ji4]		
141	2617	疝	[saan3]		
141	2618	疙	[gat9]		
141	2619	疚	[gau3]		
141	2620	疤	[baa1]		
141	2621	疫	[jik9]		
141	2622	疥	[gaai3]		
141	2623	疾	[zat9]		
141	2624	病	[beng6]	(又)[bing6]	
141	2625	症	[zing3]		
141	2626	疳	[gam1]		
141	2627	疽	[zeoi1]		
141	2628	疲	[pei4]		
141	2629	疼	"1)[tang4]:疼痛
2)[tung3]:肚子疼，疼愛"		
141	2630	疹	[can2]		
141	2631	痔	[zi6]		
141	2632	痕	[han4]		
141	2633	疵	[ci1]		
141	2634	痊	[cyun4]		
141	2635	痛	[tung3]		
141	2636	痣	[zi3]		
141	2637	痙	[ging6]		
141	2638	痘	[dau6]		
141	2639	痞	[pei2]	(語)[mau1]	
141	2640	痢	[lei6]		
141	2641	瘀	[jyu2]	(又)[jyu1]	
142	2642	痰	[taam4]		
142	2643	瘁	[seoi6]		
142	2644	痲	[maa4]		
142	2645	痱	[fai2]	(又)[fei2]	
142	2646	痺	[bei3]		
142	2647	痿	[wai2]		
142	2648	痴	[ci1]		
142	2649	瘧	[joek9]		
142	2650	瘍	[joeng4]		
142	2651	瘋	[fung1]		
142	2652	瘉	[jyu6]		
142	2653	瘓	[wun6]		
142	2654	瘦	[sau3]		
142	2655	瘩	[daap8]		
142	2656	瘟	[wan1]		
142	2657	瘠	[zek8]		
142	2658	瘤	[lau4]		
142	2659	瘡	[cong1]		
142	2660	瘴	[zoeng3]		
142	2661	瘸	[ke4]		
142	2662	癆	[lou4]		
142	2663	癌	[ngaam4]		
142	2664	療	[liu4]		
142	2665	癖	[pik7]		
143	2666	癘	[lai6]		
143	2667	癢	[joeng5]		
143	2668	癥	[zing1]		
143	2669	癩	[laai3]		
143	2670	癮	[jan5]		
143	2671	癬	[sin2]		
143	2672	癱	[taan2]	(又)[taan1]	
143	2673	癲	[din1]		
143	2674	癸	[gwai3]		
143	2675	登	[dang1]		
143	2676	發	[faat8]		
143	2677	白	[baak9]		
143	2678	百	[baak8]		
143	2679	皂	[zou6]		
143	2680	的	[dik7]		
143	2681	皇	[wong4]		
143	2682	皆	[gaai1]		
143	2683	皈	[gwai1]		
143	2684	皎	[gaau2]		
144	2685	皖	[wun5]		
144	2686	皓	[hou6]		
144	2687	皚	[ngoi2]	(又)[ngoi4]	
144	2688	皮	[pei4]		
144	2689	皰	[paau3]		
144	2690	皴	[seon1]		
144	2691	皺	[zau3]		
144	2692	皿	[ming5]		
144	2693	盂	[jyu4]		
144	2694	盈	[jing4]		
144	2695	盃	[bui1]		
144	2696	盆	[pun4]		
144	2697	益	[jik7]		
144	2698	盍	[hap9]		
144	2699	盎	[ong3]	*盎士讀[on1]	
144	2700	盔	[kwai1]		
144	2701	盛	[sing6]	盛飯又讀[sing4]	
144	2702	盒	[hap9]		
144	2703	盜	[dou6]		
144	2704	盞	[zaan2]		
144	2705	盟	[mang4]		
145	2706	盡	[zeon6]		
145	2707	監	"1)[gaam1]:監視
2)[gaam3]:太監"		
145	2708	盤	[pun4]		
145	2709	盧	[lou4]		
145	2710	盥	[gun3]	(又)[fun2]	
145	2711	盪	[dong6]		
145	2712	目	[muk9]		
145	2713	盯	[ding1]		
145	2714	盲	[maang4]		
145	2715	直	[zik9]		
145	2716	盹	[deon6]		
145	2717	相	"1)[soeng1]:互相
2)[soeng3]:相貌"		
145	2718	眉	[mei4]		
145	2719	省	"1)[saang2]:廣東省
2)[sing2]:反省"		
145	2720	看	"1)[hon3]:看書
2)[hon1]:看守"		
145	2721	盾	[teon5]		
145	2722	盼	[paan3]		
145	2723	眩	[jyun4]	(又)[jyun6]	
145	2724	真	[zan1]		
145	2725	眠	[min4]		
146	2726	眨	[zaap8]	(語)[zaam2]	
146	2727	眷	[gyun3]		
146	2728	眼	[ngaan5]		
146	2729	眶	[hong1]	(又)[kwaang1]	
146	2730	眾	[zung3]		
146	2731	眸	[mau4]		
146	2732	眺	[tiu3]		
146	2733	睏	[kwan3]		
146	2734	睛	[zing1]		
146	2735	睫	[zit9]		
146	2736	睦	[muk9]		
146	2737	睞	[loi6]		
146	2738	睹	[dou2]		
146	2739	督	[duk7]		
146	2740	睬	[coi2]		
146	2741	睜	[zang1]		
146	2742	睥	[pai5]	(又)[pei5]	
146	2743	睨	[ngai6]		
146	2744	睽	[kwai4]		
146	2745	瞄	[miu4]		
146	2746	睿	[jeoi6]		
146	2747	睪	[gou1]		
146	2748	睡	[seoi6]		
146	2749	瞇	[mei1]	(又)[mai4]	
146	2750	瞑	[ming5]	本讀[ming4]	
147	2751	瞌	[hap9]		
147	2752	瞞	[mun4]		
147	2753	瞟	[piu5]		
147	2754	瞠	[caang1]		
147	2755	瞥	[pit8]		
147	2756	瞳	[tung4]		
147	2757	瞪	[dang1]		
147	2758	瞰	[ham3]		
147	2759	瞭	"1)[liu4]:明瞭，瞭望
2)[liu5]:瞭解"		
147	2760	瞬	[seon3]		
147	2761	瞧	[ciu4]		
147	2762	瞽	[gu2]		
147	2763	瞿	[keoi4]	(古)通攫[fok8]	
147	2764	瞻	[zim1]		
147	2765	矇	[mung4]		
147	2766	矓	[lung4]		
147	2767	矗	[cuk7]		
147	2768	矚	[zuk7]		
147	2769	矛	[maau4]		
147	2770	矜	[ging1]	(古)通鰥[gwaan1]	
148	2771	矢	[ci2]	(古)通屎	
148	2772	矣	[ji5]		
148	2773	知	"1)[zi1]:知道
2)[zi3]:通智"		
148	2774	矩	[geoi2]		
148	2775	短	[dyun2]		
148	2776	矮	[ai2]		
148	2777	矯	[giu2]		
148	2778	石	[sek9]	通擔[daam3]	
148	2779	矽	[zik9]		
148	2780	研	[jin4]	同硯[jin6]	
148	2781	砌	[cai3]		
148	2782	砂	[saa1]		
148	2783	砍	[ham2]		
148	2784	砰	[ping1]		
148	2785	砸	[zaap8]		
148	2786	砝	[faat8]		
148	2787	砧	[zam1]		
148	2788	破	[po3]		
148	2789	砥	[dai2]		
148	2790	砭	[bin2]	(又)[bin1]	
148	2791	硃	[zyu1]		
149	2792	硫	[lau4]		
149	2793	硬	[ngaang6]		
149	2794	硝	[siu1]		
149	2795	硯	[jin6]		
149	2796	碎	[seoi3]		
149	2797	碰	[pung3]		
149	2798	碗	[wun2]		
149	2799	碘	[din2]		
149	2800	碌	[luk7]		
149	2801	碉	[diu1]		
149	2802	硼	[pang4]	(又)[paang4]	
149	2803	碑	[bei1]		
149	2804	磁	[ci4]		
149	2805	碟	[dip9]		
149	2806	碧	[bik7]		
149	2807	碩	[sek9]		
149	2808	碳	[taan3]		
149	2809	磋	[co1]		
149	2810	磅	"1)[bong6]:一磅
2)[pong4]:磅礡"		
149	2811	確	[kok8]		
149	2812	磊	[leoi5]		
149	2813	碾	[zin2]		
149	2814	磕	[hap9]		
149	2815	碼	[maa5]		
149	2816	磐	[pun4]		
150	2817	磨	"1)[mo4]:磨損
2)[mo6]:磨坊"		
150	2818	磚	[zyun1]		
150	2819	磬	[hing3]		
150	2820	磷	[leon4]		
150	2821	磺	[wong4]		
150	2822	磴	[dang3]		
150	2823	磯	[gei1]		
150	2824	礁	[ziu1]		
150	2825	礎	[co2]		
